datetime,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,WS50M,WSC
2023-12-16 13:00:00,428.65,763.83,127.16,225.77,0.4,40.22,32.65,4.1,4.58
2023-12-16 14:00:00,296.12,600.3,51.92,177.38,0.33,50.77,31.97,4.06,4.54
2023-12-16 15:00:00,165.0,388.33,32.49,117.83,0.26,62.95,31.21,3.85,4.3
2023-12-16 16:00:00,62.22,165.23,17.21,55.58,0.18,75.96,30.08,3.27,3.65
2023-12-16 17:00:00,7.25,13.07,0.0,8.63,0.15,87.99,27.88,2.62,2.93
2023-12-16 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.52,2.45,2.74
2023-12-16 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.85,2.25,2.51
2023-12-16 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.18,2.34,2.62
2023-12-16 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.85,2.19,2.45
2023-12-16 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.45,2.13,2.38
2023-12-16 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.04,2.11,2.36
2023-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.6,2.15,2.4
2023-12-17 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.2,2.22,2.48
2023-12-17 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.91,2.28,2.55
2023-12-17 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.72,2.31,2.58
2023-12-17 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.5,2.36,2.64
2023-12-17 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.22,2.53,2.83
2023-12-17 06:00:00,42.33,68.8,50.66,41.75,0.25,83.01,22.88,2.81,3.14
2023-12-17 07:00:00,179.6,288.75,208.22,104.12,0.37,69.74,24.87,3.65,4.08
2023-12-17 08:00:00,363.73,520.6,248.93,207.8,0.48,57.06,27.03,4.11,4.59
2023-12-17 09:00:00,529.78,712.05,387.3,242.88,0.54,45.52,30.18,4.24,4.74
2023-12-17 10:00:00,625.5,836.5,371.86,243.93,0.55,36.26,32.43,4.04,4.52
2023-12-17 11:00:00,668.28,896.78,270.15,342.64,0.56,31.39,33.88,3.65,4.08
2023-12-17 12:00:00,644.05,873.72,312.15,300.02,0.55,32.94,34.64,3.36,3.76
2023-12-17 13:00:00,548.17,776.08,249.0,274.63,0.51,40.17,34.72,3.21,3.59
2023-12-17 14:00:00,402.85,614.67,329.11,190.45,0.45,50.69,34.38,3.32,3.71
2023-12-17 15:00:00,253.82,401.58,186.99,154.05,0.4,62.86,33.31,3.64,4.07
2023-12-17 16:00:00,105.3,174.38,86.04,79.78,0.31,75.86,31.81,3.66,4.09
2023-12-17 17:00:00,13.45,14.38,9.29,19.55,0.26,87.93,29.39,3.18,3.55
2023-12-17 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.87,2.69,3.01
2023-12-17 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.0,2.27,2.54
2023-12-17 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.36,1.94,2.17
2023-12-17 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.82,1.81,2.02
2023-12-17 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.35,1.83,2.05
2023-12-17 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.0,1.8,2.01
2023-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.7,1.73,1.93
2023-12-18 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.44,1.64,1.83
2023-12-18 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.05,1.78,1.99
2023-12-18 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.58,2.08,2.32
2023-12-18 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.12,2.47,2.76
2023-12-18 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.72,2.78,3.11
2023-12-18 06:00:00,56.58,73.57,98.08,47.54,0.34,83.13,23.4,2.95,3.3
2023-12-18 07:00:00,190.9,301.23,309.64,83.63,0.39,69.86,25.86,3.0,3.35
2023-12-18 08:00:00,332.98,534.5,369.61,144.03,0.44,57.18,28.39,2.98,3.33
2023-12-18 09:00:00,414.58,726.47,336.36,174.0,0.42,45.63,30.36,2.7,3.02
2023-12-18 10:00:00,534.75,856.67,265.01,241.84,0.47,36.35,32.09,2.48,2.77
2023-12-18 11:00:00,552.53,908.03,251.82,240.98,0.46,31.44,33.5,2.46,2.75
2023-12-18 12:00:00,496.92,888.42,262.3,228.25,0.42,32.93,34.42,2.66,2.97
2023-12-18 13:00:00,484.7,795.5,308.39,212.87,0.45,40.12,34.28,2.99,3.34
2023-12-18 14:00:00,414.55,635.05,485.14,167.47,0.46,50.61,33.6,3.24,3.62
2023-12-18 15:00:00,269.52,423.67,430.64,94.16,0.42,62.77,32.8,3.29,3.68
2023-12-18 16:00:00,124.1,189.55,199.83,63.85,0.36,75.76,31.7,3.06,3.42
2023-12-18 17:00:00,12.25,15.62,16.97,13.34,0.23,87.87,29.29,2.54,2.84
2023-12-18 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.56,2.11,2.36
2023-12-18 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.92,1.82,2.03
2023-12-18 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.39,1.76,1.97
2023-12-18 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.9,1.74,1.94
2023-12-18 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.46,1.69,1.89
2023-12-18 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.03,1.52,1.7
2023-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.66,1.15,1.29
2023-12-19 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.28,0.71,0.79
2023-12-19 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.98,0.64,0.72
2023-12-19 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.52,0.87,0.97
2023-12-19 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.13,1.0,1.12
2023-12-19 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.84,1.08,1.21
2023-12-19 06:00:00,29.6,73.32,0.0,34.52,0.18,83.25,22.91,1.27,1.42
2023-12-19 07:00:00,88.32,302.3,30.17,70.89,0.18,69.97,24.05,1.57,1.75
2023-12-19 08:00:00,178.9,539.88,56.59,121.81,0.24,57.29,25.55,2.0,2.24
2023-12-19 09:00:00,317.23,730.28,54.4,202.45,0.32,45.73,27.0,2.47,2.76
2023-12-19 10:00:00,475.83,865.25,83.2,250.63,0.42,36.43,28.61,2.93,3.27
2023-12-19 11:00:00,536.4,911.83,215.03,240.03,0.45,31.48,30.21,3.19,3.57
2023-12-19 12:00:00,437.38,894.9,122.14,226.89,0.37,32.92,31.45,3.26,3.64
2023-12-19 13:00:00,322.27,801.58,213.45,154.18,0.3,40.06,31.83,3.45,3.86
2023-12-19 14:00:00,266.2,639.25,153.57,133.84,0.3,50.53,32.03,3.67,4.1
2023-12-19 15:00:00,173.98,420.48,203.17,102.21,0.27,62.67,31.73,3.82,4.27
2023-12-19 16:00:00,84.62,182.95,124.05,53.7,0.24,75.66,30.72,3.69,4.12
2023-12-19 17:00:00,10.38,15.23,11.76,13.71,0.19,87.81,28.61,3.24,3.62
2023-12-19 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.1,3.13,3.5
2023-12-19 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.4,3.2,3.58
2023-12-19 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.82,3.01,3.36
2023-12-19 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.11,2.45,2.74
2023-12-19 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.49,2.05,2.29
2023-12-19 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.03,1.84,2.06
2023-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.31,2.4,2.68
2023-12-20 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.89,2.43,2.72
2023-12-20 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.63,2.38,2.66
2023-12-20 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.37,2.05,2.29
2023-12-20 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.06,1.58,1.77
2023-12-20 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.8,1.21,1.35
2023-12-20 06:00:00,31.4,67.0,18.91,33.44,0.19,83.36,22.19,0.94,1.05
2023-12-20 07:00:00,132.48,293.0,182.3,79.33,0.28,70.09,23.84,1.29,1.44
2023-12-20 08:00:00,274.85,524.95,254.98,163.34,0.36,57.4,25.5,1.88,2.1
2023-12-20 09:00:00,406.7,719.15,263.07,191.63,0.41,45.83,27.24,2.43,2.72
2023-12-20 10:00:00,536.9,852.7,148.1,284.84,0.47,36.5,28.73,3.01,3.36
2023-12-20 11:00:00,559.1,896.22,185.24,308.79,0.47,31.51,29.57,3.45,3.86
2023-12-20 12:00:00,499.33,882.88,109.18,271.41,0.42,32.89,29.78,3.61,4.03
2023-12-20 13:00:00,451.12,791.88,239.18,215.09,0.42,39.99,29.46,3.55,3.97
2023-12-20 14:00:00,349.27,630.67,245.44,176.01,0.39,50.44,28.82,3.48,3.89
2023-12-20 15:00:00,211.68,417.6,288.04,115.9,0.33,62.57,27.94,3.33,3.72
2023-12-20 16:00:00,100.47,185.75,112.43,58.63,0.29,75.55,26.84,3.08,3.44
2023-12-20 17:00:00,11.73,15.8,19.53,13.94,0.21,87.75,25.29,2.77,3.1
2023-12-20 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.33,2.42,2.7
2023-12-20 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.96,2.12,2.37
2023-12-20 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.64,2.05,2.29
2023-12-20 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.23,2.11,2.36
2023-12-20 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.82,2.05,2.29
2023-12-20 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.33,2.11,2.36
2023-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.79,2.35,2.63
2023-12-21 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.33,2.44,2.73
2023-12-21 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.02,2.09,2.34
2023-12-21 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.09,1.64,1.83
2023-12-21 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.24,1.4,1.56
2023-12-21 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.31,1.09,1.22
2023-12-21 06:00:00,43.92,69.05,85.91,39.86,0.27,83.47,21.67,0.44,0.49
2023-12-21 07:00:00,110.43,298.45,131.84,58.36,0.23,70.2,22.74,1.11,1.24
2023-12-21 08:00:00,232.4,530.7,190.92,132.93,0.31,57.5,24.11,2.26,2.53
2023-12-21 09:00:00,278.5,721.65,164.3,151.6,0.28,45.92,25.94,2.8,3.13
2023-12-21 10:00:00,377.45,853.55,157.87,180.0,0.33,36.57,27.65,3.03,3.39
2023-12-21 11:00:00,355.92,891.3,98.01,191.46,0.3,31.53,28.68,2.97,3.32
2023-12-21 12:00:00,391.42,876.33,47.33,251.71,0.33,32.86,29.16,2.93,3.27
2023-12-21 13:00:00,312.5,787.2,101.23,167.63,0.29,39.92,29.14,2.92,3.26
2023-12-21 14:00:00,243.4,627.25,132.52,127.45,0.27,50.35,28.69,2.99,3.34
2023-12-21 15:00:00,164.57,417.67,135.18,99.48,0.25,62.47,27.87,3.01,3.36
2023-12-21 16:00:00,94.05,186.07,106.83,52.98,0.27,75.44,26.71,3.09,3.45
2023-12-21 17:00:00,12.18,16.1,10.81,15.65,0.21,87.68,24.91,2.9,3.24
2023-12-21 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.86,2.66,2.97
2023-12-21 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.49,2.55,2.85
2023-12-21 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.18,2.48,2.77
2023-12-21 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.06,2.1,2.35
2023-12-21 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.89,1.6,1.79
2023-12-21 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.76,1.25,1.4
2023-12-22 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.5,1.15,1.29
2023-12-22 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.91,1.19,1.33
2023-12-22 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.52,1.3,1.45
2023-12-22 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.35,1.31,1.46
2023-12-22 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.24,1.36,1.52
2023-12-22 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.87,1.79,2.0
2023-12-22 06:00:00,34.7,63.25,0.0,40.47,0.22,83.58,21.34,2.26,2.53
2023-12-22 07:00:00,136.68,286.9,22.02,116.18,0.29,70.31,23.33,3.27,3.65
2023-12-22 08:00:00,277.4,519.5,43.8,194.61,0.37,57.6,25.26,4.46,4.98
2023-12-22 09:00:00,379.92,712.9,41.44,266.06,0.39,46.01,26.87,4.63,5.17
2023-12-22 10:00:00,461.7,849.6,71.53,260.6,0.41,36.64,28.88,4.71,5.26
2023-12-22 11:00:00,601.08,913.15,71.89,366.95,0.5,31.55,30.15,4.55,5.09
2023-12-22 12:00:00,632.0,896.67,140.35,437.44,0.53,32.82,30.87,4.32,4.83
2023-12-22 13:00:00,526.33,803.62,132.77,361.76,0.49,39.85,31.11,3.98,4.45
2023-12-22 14:00:00,378.45,643.5,175.64,235.57,0.42,50.26,30.94,3.65,4.08
2023-12-22 15:00:00,245.82,430.3,69.34,152.0,0.38,62.36,30.48,3.51,3.92
2023-12-22 16:00:00,105.75,193.32,96.94,80.04,0.3,75.33,29.22,3.32,3.71
2023-12-22 17:00:00,13.57,17.1,0.0,17.11,0.23,87.62,26.69,2.78,3.11
2023-12-22 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.33,2.79,3.12
2023-12-22 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.55,3.02,3.38
2023-12-22 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.06,3.1,3.46
2023-12-22 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.74,2.99,3.34
2023-12-22 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.84,2.4,2.68
2023-12-22 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.85,1.87,2.09
2023-12-23 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.55,1.71,1.91
2023-12-23 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.18,1.88,2.1
2023-12-23 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.82,2.19,2.45
2023-12-23 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.42,2.64,2.95
2023-12-23 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.26,2.73,3.05
2023-12-23 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.1,2.92,3.26
2023-12-23 06:00:00,57.65,64.82,121.67,42.4,0.37,83.69,22.72,2.96,3.31
2023-12-23 07:00:00,220.8,289.3,316.6,72.9,0.47,70.41,25.1,3.6,4.02
2023-12-23 08:00:00,399.83,520.85,502.36,145.18,0.53,57.7,27.18,4.61,5.15
2023-12-23 09:00:00,567.72,726.92,560.3,149.75,0.58,46.09,29.18,4.98,5.57
2023-12-23 10:00:00,736.6,860.28,555.16,243.78,0.65,36.69,30.66,4.88,5.45
2023-12-23 11:00:00,762.78,908.78,452.63,312.47,0.64,31.56,31.7,4.56,5.1
2023-12-23 12:00:00,610.78,891.6,454.51,214.18,0.52,32.78,32.34,4.34,4.85
2023-12-23 13:00:00,608.28,800.1,388.28,253.18,0.56,39.77,32.51,4.17,4.66
2023-12-23 14:00:00,502.48,642.12,426.76,194.87,0.56,50.16,32.18,4.0,4.47
2023-12-23 15:00:00,329.67,431.08,404.0,113.52,0.5,62.26,31.32,3.75,4.19
2023-12-23 16:00:00,157.57,196.8,318.59,74.81,0.44,75.22,30.1,3.41,3.81
2023-12-23 17:00:00,14.9,18.0,19.87,17.17,0.25,87.55,27.48,2.67,2.98
2023-12-23 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.15,2.36,2.64
2023-12-23 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.42,2.49,2.78
2023-12-23 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.75,2.77,3.1
2023-12-23 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.16,2.79,3.12
2023-12-23 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.68,2.72,3.04
2023-12-23 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.33,2.56,2.86
2023-12-24 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.0,2.54,2.84
2023-12-24 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.74,2.65,2.96
2023-12-24 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.55,2.71,3.03
2023-12-24 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.4,2.7,3.02
2023-12-24 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.34,2.65,2.96
2023-12-24 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.26,2.79,3.12
2023-12-24 06:00:00,46.2,61.28,74.22,35.98,0.3,83.79,22.98,2.82,3.15
2023-12-24 07:00:00,154.6,279.0,233.43,71.15,0.33,70.52,25.38,3.53,3.95
2023-12-24 08:00:00,287.6,512.03,280.66,140.47,0.38,57.8,27.62,4.74,5.3
2023-12-24 09:00:00,371.67,704.22,458.9,131.82,0.38,46.17,29.67,5.15,5.76
2023-12-24 10:00:00,451.38,842.17,111.04,225.46,0.4,36.74,31.19,5.01,5.6
2023-12-24 11:00:00,486.98,899.15,148.11,238.77,0.41,31.56,32.16,4.75,5.31
2023-12-24 12:00:00,449.7,871.17,120.51,227.13,0.38,32.73,32.6,4.61,5.15
2023-12-24 13:00:00,487.17,782.12,112.2,336.74,0.45,39.68,32.62,4.57,5.11
2023-12-24 14:00:00,417.65,632.53,231.82,290.21,0.46,50.05,32.19,4.47,5.0
2023-12-24 15:00:00,243.43,425.33,319.68,153.06,0.37,62.15,31.31,4.28,4.78
2023-12-24 16:00:00,105.68,193.52,190.17,88.24,0.29,75.1,30.03,3.8,4.25
2023-12-24 17:00:00,14.5,18.33,8.44,18.38,0.23,87.48,27.61,2.88,3.22
2023-12-24 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.26,2.77,3.1
2023-12-24 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.59,2.93,3.27
2023-12-24 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.03,2.94,3.29
2023-12-24 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.65,2.79,3.12
2023-12-24 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.43,2.59,2.89
2023-12-24 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.36,2.42,2.7
2023-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.91,2.59,2.89
2023-12-25 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.47,3.04,3.4
2023-12-25 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.14,3.09,3.45
2023-12-25 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.66,3.18,3.55
2023-12-25 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.22,3.55,3.97
2023-12-25 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.85,3.79,4.24
2023-12-25 06:00:00,48.45,63.08,27.64,54.66,0.32,83.89,22.44,3.95,4.41
2023-12-25 07:00:00,219.38,287.55,156.94,159.69,0.47,70.62,24.72,4.54,5.07
2023-12-25 08:00:00,422.0,519.3,363.16,223.45,0.56,57.89,26.89,5.39,6.02
2023-12-25 09:00:00,576.4,714.08,325.78,284.94,0.59,46.25,28.88,5.52,6.17
2023-12-25 10:00:00,694.83,848.3,319.04,453.13,0.62,36.79,30.56,5.39,6.02
2023-12-25 11:00:00,559.0,895.8,37.79,348.21,0.47,31.56,31.7,5.13,5.73
2023-12-25 12:00:00,549.8,885.17,43.42,397.83,0.46,32.67,32.21,4.82,5.39
2023-12-25 13:00:00,369.62,792.4,71.64,261.1,0.34,39.59,32.34,4.36,4.87
2023-12-25 14:00:00,334.25,636.92,47.24,227.57,0.37,49.95,31.98,4.06,4.54
2023-12-25 15:00:00,185.9,429.0,92.72,122.65,0.28,62.03,31.22,3.72,4.16
2023-12-25 16:00:00,85.65,197.1,56.75,73.77,0.23,74.99,29.81,3.27,3.65
2023-12-25 17:00:00,11.95,19.2,0.0,15.03,0.19,87.41,27.16,2.71,3.03
2023-12-25 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.82,2.39,2.67
2023-12-25 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.85,2.5,2.79
2023-12-25 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.99,2.84,3.17
2023-12-25 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.44,2.93,3.27
2023-12-25 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.03,2.89,3.23
2023-12-25 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.66,2.74,3.06
2023-12-26 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.47,2.39,2.67
2023-12-26 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.29,2.06,2.3
2023-12-26 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.86,2.22,2.48
2023-12-26 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.35,2.77,3.1
2023-12-26 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.02,3.18,3.55
2023-12-26 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.82,3.4,3.8
2023-12-26 06:00:00,24.55,59.83,7.64,27.93,0.17,83.99,21.59,3.38,3.78
2023-12-26 07:00:00,95.4,284.38,3.91,86.71,0.21,70.72,23.93,3.56,3.98
2023-12-26 08:00:00,208.62,515.58,20.44,173.9,0.28,57.98,26.75,3.87,4.33
2023-12-26 09:00:00,229.05,712.72,0.11,174.88,0.24,46.32,29.47,3.79,4.24
2023-12-26 10:00:00,322.42,845.7,25.54,186.58,0.29,36.83,31.37,3.67,4.1
2023-12-26 11:00:00,401.42,863.97,17.67,283.43,0.33,31.55,32.58,3.48,3.89
2023-12-26 12:00:00,502.35,848.62,18.13,368.23,0.42,32.6,33.28,3.3,3.69
2023-12-26 13:00:00,414.98,759.0,17.58,305.58,0.38,39.49,33.4,3.25,3.63
2023-12-26 14:00:00,355.92,607.55,50.63,267.62,0.39,49.83,33.08,3.18,3.55
2023-12-26 15:00:00,218.73,403.15,128.25,144.46,0.33,61.91,32.26,3.14,3.51
2023-12-26 16:00:00,97.28,179.02,104.51,67.63,0.26,74.87,30.84,3.01,3.36
2023-12-26 17:00:00,14.82,18.02,8.64,14.59,0.23,87.34,28.16,2.7,3.02
2023-12-26 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.56,2.55,2.85
2023-12-26 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.79,2.49,2.78
2023-12-26 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.21,2.48,2.77
